Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,CAPITAL ONE CTR3-VCS-012,1675 Capital One Dr,West Side P2,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924803,-77.212209,2025-03-18,251873,2025-03-18 02:25:08 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-011,1675 Capital One Dr,West Side P2,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924836,-77.21194,2025-03-18,251874,2025-03-18 02:25:08 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-026,1675 Capital One Dr,West Side P3,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924895,-77.212142,2025-03-18,251876,2025-03-18 02:25:08 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-025,1675 Capital One Dr,West Side P3,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924923,-77.212163,2025-03-18,251877,2025-03-18 02:25:09 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-023,1675 Capital One Dr,West Side P3,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924976,-77.212236,2025-03-18,251878,2025-03-18 02:25:09 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-021,1675 Capital One Dr,West Side P3,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924948,-77.212218,2025-03-18,251879,2025-03-18 02:25:09 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-020,1675 Capital One Dr.,West Side P3,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924711,-77.211865,2025-03-18,251880,2025-03-18 02:25:09 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-019,1675 Capital One Dr,West Side P3,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924753,-77.211951,2025-03-18,251881,2025-03-18 02:25:10 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-018,1675 Capital One Dr,West Side P3,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924728,-77.212101,2025-03-18,251882,2025-03-18 02:25:10 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-003,1675 Capital One Dr,West Side P1,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924953,-77.212166,2025-03-18,251886,2025-03-18 02:25:14 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-009,1675 Capital One Dr,West Side P2,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924861,-77.212069,2025-03-18,251887,2025-03-18 02:25:14 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-024,1675 Capital One Dr,West Side P3,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924931,-77.212155,2025-03-18,251888,2025-03-18 02:25:15 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-022,1675 Capital One Dr,West Side P3,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924966,-77.212217,2025-03-18,251889,2025-03-18 02:25:15 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-033,1675 Capital One Dr,West Side P4,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924894,-77.212207,2025-03-18,251890,2025-03-18 02:25:15 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-032,1675 Capital One Dr,West Side P4,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924949,-77.212198,2025-03-18,251891,2025-03-18 02:25:15 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-031,1675 Capital One Dr,West Side P4,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924941,-77.212233,2025-03-18,251892,2025-03-18 02:25:16 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-030,1675 Capital One Dr,West Side P4,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924895,-77.212024,2025-03-18,251893,2025-03-18 02:25:16 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-029,1675 Capital One Dr,West Side P4,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.92493,-77.212246,2025-03-18,251894,2025-03-18 02:25:16 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-028,1675 Capital One Dr,West Side P4,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924933,-77.212265,2025-03-18,251895,2025-03-18 02:25:16 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE CTR3-VCS-027,1675 Capital One Dr,West Side P4,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.924879,-77.212131,2025-03-18,251896,2025-03-18 02:25:17 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DUNCAN MAZDA MAZDA EXTERIOR,125 Jennelle Rd,,Christiansburg,VA,24073,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.179377,-80.411922,2025-03-18,252181,2025-03-18 02:27:55 UTC,,,,2023-01-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RHC Ripheat - Constitution VB,4 Constitution Drive,,Virginia Beach,VA,23462,,866-816-7584,E,,Public,24 hours daily,,,,,,8,,,EV Connect,https://www.evconnect.com,GPS,36.836316,-76.127164,2025-03-18,252199,2025-03-18 03:47:50 UTC,,,,2023-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERNDON METRO 9,12530 Sunrise Valley Dr,(Parking garage level 3) Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays..,Herndon,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.95097,-77.383385,2025-03-18,252593,2025-03-18 02:26:51 UTC,,,,2023-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERNDON METRO 7,12530 Sunrise Valley Dr,Parking garage level 3 Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays..,Herndon,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.950985,-77.38341,2025-03-18,252594,2025-03-18 02:26:51 UTC,,,,2023-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERNDON METRO 8,12530 Sunrise Valley Dr,(Parking garage level 3) Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays..,Herndon,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.95102,-77.38339,2025-03-18,252595,2025-03-18 02:26:51 UTC,,,,2023-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ourisman Chevrolet Buick GMC of Alexandria,1800 Old Richmond Hwy,,Alexandria,VA,22303,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,38.791608746273596,-77.06183262193628,2025-03-18,252639,2025-03-18 00:08:01 UTC,,,,2022-10-12,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,STERLING BMW BMW-MINI SHOP,21710 Auto World Cir,,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.012245,-77.4397,2025-03-18,252764,2025-03-18 02:27:49 UTC,,,,2023-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IKEA USA WOODBRIDGE 2,Potomac Mills Cir at Biddeford Way,Parking garage section A by front entrance,Woodbridge,VA,22192,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.642681,-77.28987,2025-03-18,252823,2025-03-18 02:14:39 UTC,,,,2023-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IKEA USA WOODBRIDGE 1,Potomac Mills Cir at Biddeford Way,Parking garage section B by front entrance.,Woodbridge,VA,22192,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.642657,-77.289833,2025-03-18,252824,2025-03-18 02:14:39 UTC,,,,2023-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IKEA USA NORFOLK 3,6000 Northampton Blvd,Section A row 5 near exit,Norfolk,VA,23502,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.875821,-76.200709,2025-03-18,252851,2025-03-18 02:14:53 UTC,,,,2023-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IKEA USA NORFOLK 1,6000 Northampton Blvd,Section A row 5 near exit,Norfolk,VA,23502,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.87581,-76.200728,2025-03-18,252852,2025-03-18 02:14:53 UTC,,,,2023-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IKEA USA NORFOLK 2,6000 Northampton Blvd,section A row 6 near entrance,Norfolk,VA,23502,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.875928,-76.200585,2025-03-18,252853,2025-03-18 02:14:53 UTC,,,,2023-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sheetz - Tesla Supercharger,8533 Jefferson Davis Hwy,,Fredericksburg,VA,22407,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,7,,Tesla,https://www.tesla.com/supercharger,GPS,38.19418,-77.50749,2024-07-01,253278,2025-02-12 00:16:32 UTC,P,,,2023-01-31,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,675 Peter Jefferson Parkway # 1,675 Peter Jefferson Parkway # 1,,Charlottesville,VA,22911,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,38.024125,-78.437225,2025-03-18,253362,2025-03-18 04:15:30 UTC,,,,2023-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tysons Galleria Upper Level PF Changs,2001 International Dr,,Mclean,VA,22102,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.923734,-77.225526,2025-03-18,253538,2025-03-18 03:28:44 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tysons Galleria Upper Level Main Entrance,2001 International Dr,,Mclean,VA,22102,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.922934,-77.225112,2025-03-18,253549,2025-03-18 03:28:43 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Amazon Fresh at Lorton Marketplace 02 DCFC,9409 Lorton Market Street,,Lorton,VA,22079,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,,1,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.70294,-77.220024,2025-03-18,253570,2025-03-18 03:27:16 UTC,,,,2023-02-08,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tysons Galleria Upper Level Macys,2001 International Dr,,Mclean,VA,22102,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.924336,-77.225839,2025-03-18,253580,2025-03-18 03:28:43 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sudley Manor Square DCFC,7807 Sudley Road,,Manassas,VA,20109,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,,1,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.787314,-77.511407,2025-03-18,253611,2025-03-18 03:28:15 UTC,,,,2023-02-08,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tysons Galleria Lower Level Neiman Marcus,2001 International Dr,,Mclean,VA,22102,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.922467,-77.224467,2025-03-18,253628,2025-03-18 03:28:42 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Fortuna Center Plaza,4100-4380 Fortuna Center Plaza,,Dumfries,VA,22025,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.596685,-77.332718,2025-03-18,253630,2025-03-18 03:25:58 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tysons Galleria Lower Level Main Entrance,2001 International Dr,,Mclean,VA,22102,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.923285,-77.225303,2025-03-18,253639,2025-03-18 03:28:42 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Crossing Clarendon Garage Level 1,2800 Clarendon Blvd,,Arlington,VA,22201,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.887642,-77.091957,2025-03-18,253641,2025-03-18 03:29:15 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Crossing Clarendon Garage Level 2 West,2800 Clarendon Blvd,,Arlington,VA,22201,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.887665,-77.09205,2025-03-18,253651,2025-03-18 03:29:17 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tysons Galleria Lower Level Saks,2001 International Dr,,Mclean,VA,22102,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.923702,-77.225512,2025-03-18,253655,2025-03-18 03:28:42 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Amazon Fresh Manchester Lakes 01,7005 Manchester Blvd,,Franconia,VA,22310,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.766529,-77.153552,2025-03-18,253663,2025-03-18 03:25:33 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FAIRFAX COUNTY LORTON COM 3,9520 Richmond Hwy,,Lorton,VA,22079,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.698727,-77.213827,2025-03-18,254058,2025-03-18 02:28:42 UTC,,,,2023-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sustain Abingdon,253 Depot Square SW,,Abingdon,VA,24210,,276-492-2147,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,1,,Non-Networked,,GPS,36.7080249381651,-81.9804221592451,2023-03-08,254090,2024-01-31 22:07:01 UTC,P,,,2023-02-13,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STREET_PARKING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SHNN STATION 1,12872 Jefferson Ave,,Newport News,VA,23608,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,37.14599,-76.525216,2025-03-18,254268,2025-03-18 02:15:39 UTC,,,,2023-02-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SHNN STATION 2,12872 Jefferson Ave,,Newport News,VA,23608,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,37.145939,-76.525233,2025-03-18,254276,2025-03-18 02:28:48 UTC,,,,2023-02-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LYNCHBURG MAZDA OUTSIDE,18576 Forest Rd,Parking Lot,Forest,VA,24551,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.385282,-79.245051,2025-03-18,254363,2025-03-18 02:28:50 UTC,,,,2023-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FAIRFAX COUNTY SULLY COM 2,13800 Wall Rd,,Herndon,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.917862,-77.423972,2025-03-18,254420,2025-03-18 02:19:08 UTC,,,,2023-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Central Place Residences - P4 - Orange Section,1800 N. Lynn Street,,Arlington,VA,22209,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,38.896739,-77.071308,2025-03-18,255087,2025-03-18 00:31:23 UTC,,,,2022-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Central Place Residences - P5 - Orange Section,1800 N. Lynn Street,,Arlington,VA,22209,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.896739,-77.071119,2025-03-18,255135,2025-03-18 00:31:24 UTC,,,,2023-01-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Loudoun Tech,21400 Ridgetop Circle,,Sterling,VA,20166,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,39.030653,-77.4103981,2025-03-18,255167,2025-03-18 00:37:52 UTC,,,,2022-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,100 Carpenter,100 Carpenter Drive,,Sterling,VA,20164,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.991684,-77.4206185,2025-03-18,255184,2025-03-18 00:37:52 UTC,,,,2022-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Meridian Harbourview Apartments,"7190 Harbour Towne Parkway, South",,Suffolk,VA,23435,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,36.8669737,-76.4370793,2025-03-18,255188,2025-03-18 00:37:33 UTC,,,,2022-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
